Year,निर्वाचित पद,जनपद,घोषित परिणाम,निर्विरोध निर्वाचित,विकास खण्‍ड,ग्राम पंचायत,आरक्षण स्थिति,विजयी प्रत्‍याशी का नाम,चुनाव चिन्‍ह,प्राप्‍त मत,प्रथम रनर अप प्रत्‍याशी का नाम,चुनाव चिन्‍ह.1,प्राप्‍त मत.1,मतों का अन्‍तर,क्षेत्र पंचायत वाडॅ,जिला पंचायत वाडॅ,क्रमांक,अभ्‍यर्थी का नाम,पिता/पति का नाम,चुनाव चिन्‍ह.2,प्राप्‍त मत.2
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,टकाभरी,अन्य पि0वर्ग महिला,उमा देवी,अनाज की बालियां,311,जमतरी देवी,इमली,271,40,,,4,जमतरी देवी,रददीलाल,इमली,271
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,टकाभरी,अन्य पि0वर्ग महिला,उमा देवी,अनाज की बालियां,311,जमतरी देवी,इमली,271,40,,,5,नूरजहॉ,जमशेद,कार,10
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,टकाभरी,अन्य पि0वर्ग महिला,उमा देवी,अनाज की बालियां,311,जमतरी देवी,इमली,271,40,,,6,पूनम देवी,श्‍याम कुमार,किताब,16
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,टकाभरी,अन्य पि0वर्ग महिला,उमा देवी,अनाज की बालियां,311,जमतरी देवी,इमली,271,40,,,7,बुशरा परवीन,मरगूब अली,कैमरा,169
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,टकाभरी,अन्य पि0वर्ग महिला,उमा देवी,अनाज की बालियां,311,जमतरी देवी,इमली,271,40,,,8,वेदी देवी,पवन कुमार,कैरम बोर्ड,16
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,टकाभरी,अन्य पि0वर्ग महिला,उमा देवी,अनाज की बालियां,311,जमतरी देवी,इमली,271,40,,,9,मुंद्री देवी,सुरेश चंद्र,कोट,237
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,टकाभरी,अन्य पि0वर्ग महिला,उमा देवी,अनाज की बालियां,311,जमतरी देवी,इमली,271,40,,,10,लता देवी,विजय सिंह,गले का हार,228
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,टकाभरी,अन्य पि0वर्ग महिला,उमा देवी,अनाज की बालियां,311,जमतरी देवी,इमली,271,40,,,11,सत्‍यवती उर्फ संजो देवी,नरेन्‍द्र कुमार,गेंद,1
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,सोहलपुरसिरोढा,अन्य पि0वर्ग महिला,सुशीला,घण्‍टी,473,नीता देवी,अनानास,406,67,,,1,कान्‍ती,सत्‍यपाल,अनाज की बालियां,39
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,सोहलपुरसिरोढा,अन्य पि0वर्ग महिला,सुशीला,घण्‍टी,473,नीता देवी,अनानास,406,67,,,2,नीता देवी,प्रीतम सिंह,अनानास,406
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,सोहलपुरसिरोढा,अन्य पि0वर्ग महिला,सुशीला,घण्‍टी,473,नीता देवी,अनानास,406,67,,,3,प्रमिला,सतपाल,आईस्‍क्रीम,196
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,सोहलपुरसिरोढा,अन्य पि0वर्ग महिला,सुशीला,घण्‍टी,473,नीता देवी,अनानास,406,67,,,4,परवेश,सुखपाल,इमली,3
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,बहादराबाद,सोहलपुरसिरोढा,अन्य पि0वर्ग महिला,सुशीला,घण्‍टी,473,नीता देवी,अनानास,406,67,,,5,फिरदौस,इकबाल,कार,58
